label,policy,sharpe,max_dd,final_equity,cagr,positive_days,n_days,n_active_days
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r20_k20_m1,0.8530717717380965,-0.18197692179716285,1.3523864937392573,0.12395443771280368,115,651,193
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r20_k20_m1,1.601446160372562,-0.07418024533088363,1.704434221006181,0.22926061121495755,222,651,371
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r20_k20_m1,1.7587051203631598,-0.0677709029181609,1.620810424576937,0.20555399427329268,220,651,365
baseline,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.3253641739996314,-0.2532184683436862,2.0578391503430717,0.32227123949500003,249,651,427
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r20_k15_m1,2.065056033796962,-0.11051024624054895,2.545402931543199,0.43571106575288066,218,651,365
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.6109527055800146,-0.13257487898916331,2.0808508780131527,0.32797545577553056,220,651,371
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.4932108988979818,-0.13752856983370243,2.088338374605596,0.32982313699493404,229,651,394
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.3994504976535462,-0.1472924416396313,2.000778542367281,0.30795610543294893,233,651,400
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.40729254977486,-0.08286287472165244,1.4936723662224738,0.1680291528426956,249,651,427
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.4743834956411426,-0.11663787299069939,1.653068831320123,0.21478583076104463,249,651,427
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.4866908890837347,-0.1385935303927256,1.7621105836670803,0.2451986537032116,249,651,427
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r20_k15_m1,0.9380687988458917,-0.21714451095183152,1.5068951430785997,0.17202093066975976,171,651,306
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r20_k15_m1,0.8582512129512616,-0.21103272465467848,1.3651251874723371,0.12804085970308154,120,651,205
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r20_k15_m1,0.8418902381496427,-0.18197692179716285,1.3428321022920926,0.12087399391814979,110,651,187
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.593444460002769,-0.07932006670332314,1.6994907864658788,0.2278792778616372,220,651,371
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r20_k15_m1,1.742803487669138,-0.07224228283868994,1.613865470808989,0.20355176147330445,218,651,365
baseline,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.294017490833289,-0.2532184683436862,1.0912431505525817,0.03437806476950067,216,651,357
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r10_k15_m6,1.2636869115963563,-0.07304504551546542,1.417849720866743,0.1447102248753842,203,651,327
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.6458533584414249,-0.10809921300785885,1.2086911577431725,0.07612818083177197,207,651,338
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.5972340350990372,-0.10809921300785807,1.1903570237110794,0.06977985399408371,204,651,334
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.27471094858041434,-0.1472924416396313,1.0755758374961102,0.028603845188996502,207,651,340
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.799166002192268,-0.08286287472165244,1.2020849146205912,0.07384756719065,216,651,357
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.5602610756158786,-0.11664308716641447,1.1724671370667874,0.06352731819702462,216,651,357
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.4287431036195086,-0.13859353039272582,1.1391852370791162,0.05173781614598494,216,651,357
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.466917492991222,-0.14672319290526448,1.1310645932025811,0.04882927977757201,145,651,234
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.7842176383809644,-0.10387497590808414,1.1753750409581454,0.06454759450356828,106,651,174
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.37188270325311745,-0.09836267229404516,1.077036652791697,0.029144401946634924,90,651,151
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r10_k15_m6,0.7147519153349754,-0.11664308716641336,1.2392092527340568,0.08656570296961918,207,651,338
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r10_k15_m6,1.3026096056475582,-0.05400760860828102,1.3789869883533428,0.13246109486451507,203,651,327
baseline,conf_ratio_q70_pressure_nonneg_r10_k15_m1,0.8791067232924928,-0.2532184683436862,1.5032348451701267,0.1709180922092921,249,651,408
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.8263538278375606,-0.13235694165424194,2.029494264536579,0.3151910257010786,225,651,361
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.3296969960878382,-0.13613098415724645,1.7013211158315027,0.2283910096292996,216,651,349
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.1691338848620139,-0.15385339219488314,1.6403102017014257,0.21114783127060144,232,651,378
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.0343372419874883,-0.15385339219488314,1.558243277495714,0.187321927655133,240,651,391
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.2564513780806734,-0.08299374327344955,1.3853626207794223,0.13448500723371626,249,651,408
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.178072808966048,-0.11681952905838011,1.4652466238019652,0.1593738703613281,249,651,408
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.1195354812741667,-0.1388073583990701,1.5037567164481542,0.1710754312260161,249,651,408
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r10_k15_m1,0.7735596703392229,-0.1609958209644744,1.3219855092260415,0.11410587005895434,178,651,299
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.4962748540161732,-0.0925382776496384,1.5990395105537358,0.1992596912802258,142,651,226
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r10_k15_m1,0.6396776753830563,-0.16911391640380113,1.2162687552059537,0.0787347386884143,121,651,199
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.1284085010040639,-0.13591842666280918,1.4348967914502124,0.15001835851870604,216,651,349
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r10_k15_m1,1.70625642178579,-0.0770356544876214,1.5129001458310303,0.17382667201212487,225,651,361
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.6900910282346151,-0.20743631927609385,1.3024592597797497,0.10770682446605773,251,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,1.4250872000594563,-0.07362898173723242,1.5942598227205447,0.19787078991371487,237,651,379
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,1.0293664316967193,-0.10992654282404268,1.413442244789621,0.14333146355671822,239,651,385
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.9195260649292003,-0.11503588021757805,1.377278504049143,0.13191777117925496,238,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.8684546728737632,-0.13776910223038097,1.394355576764348,0.13733009402927387,250,651,403
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.7434532304033308,-0.07902661303438341,1.1795058878226004,0.06599430006951268,251,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.6378462120855396,-0.11136277019041774,1.1989666881452241,0.07276842100453651,251,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.5753172644087905,-0.13889732535105026,1.202840244098282,0.07410871108098771,251,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.8159137245127468,-0.16679113377106503,1.3006640199761568,0.10711555391858307,189,651,309
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.6454024205337082,-0.13312953888642354,1.204979787522693,0.07484788115312413,155,651,248
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.5340294303346041,-0.13312953888642332,1.1678285450268444,0.06189659201263842,142,651,226
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,0.8088093444391309,-0.08420772156021006,1.2564577978831282,0.0923953293170241,239,651,385
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m1,1.195429283714038,-0.04709737103061873,1.2929280920384247,0.10456195205313712,237,651,379
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.6900910282346151,-0.20743631927609385,1.3024592597797497,0.10770682446605773,251,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,1.4250872000594563,-0.07362898173723242,1.5942598227205447,0.19787078991371487,237,651,379
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,1.0293664316967193,-0.10992654282404268,1.413442244789621,0.14333146355671822,239,651,385
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.9195260649292003,-0.11503588021757805,1.377278504049143,0.13191777117925496,238,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.8684546728737632,-0.13776910223038097,1.394355576764348,0.13733009402927387,250,651,403
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.7434532304033308,-0.07902661303438341,1.1795058878226004,0.06599430006951268,251,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.6378462120855396,-0.11136277019041774,1.1989666881452241,0.07276842100453651,251,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.5753172644087905,-0.13889732535105026,1.202840244098282,0.07410871108098771,251,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.8159137245127468,-0.16679113377106503,1.3006640199761568,0.10711555391858307,189,651,309
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.6454024205337082,-0.13312953888642354,1.204979787522693,0.07484788115312413,155,651,248
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.5340294303346041,-0.13312953888642332,1.1678285450268444,0.06189659201263842,142,651,226
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,0.8088093444391309,-0.08420772156021006,1.2564577978831282,0.0923953293170241,239,651,385
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m3,1.195429283714038,-0.04709737103061873,1.2929280920384247,0.10456195205313712,237,651,379
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.6900910282346151,-0.20743631927609385,1.3024592597797497,0.10770682446605773,251,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,1.4250872000594563,-0.07362898173723242,1.5942598227205447,0.19787078991371487,237,651,379
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,1.0293664316967193,-0.10992654282404268,1.413442244789621,0.14333146355671822,239,651,385
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.9195260649292003,-0.11503588021757805,1.377278504049143,0.13191777117925496,238,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.8684546728737632,-0.13776910223038097,1.394355576764348,0.13733009402927387,250,651,403
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.7434532304033308,-0.07902661303438341,1.1795058878226004,0.06599430006951268,251,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.6378462120855396,-0.11136277019041774,1.1989666881452241,0.07276842100453651,251,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.5753172644087905,-0.13889732535105026,1.202840244098282,0.07410871108098771,251,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.8159137245127468,-0.16679113377106503,1.3006640199761568,0.10711555391858307,189,651,309
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.6454024205337082,-0.13312953888642354,1.204979787522693,0.07484788115312413,155,651,248
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.5340294303346041,-0.13312953888642332,1.1678285450268444,0.06189659201263842,142,651,226
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,0.8088093444391309,-0.08420772156021006,1.2564577978831282,0.0923953293170241,239,651,385
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m5,1.195429283714038,-0.04709737103061873,1.2929280920384247,0.10456195205313712,237,651,379
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.6900910282346151,-0.20743631927609385,1.3024592597797497,0.10770682446605773,251,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,1.4250872000594563,-0.07362898173723242,1.5942598227205447,0.19787078991371487,237,651,379
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,1.0293664316967193,-0.10992654282404268,1.413442244789621,0.14333146355671822,239,651,385
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.9195260649292003,-0.11503588021757805,1.377278504049143,0.13191777117925496,238,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.8684546728737632,-0.13776910223038097,1.394355576764348,0.13733009402927387,250,651,403
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.7434532304033308,-0.07902661303438341,1.1795058878226004,0.06599430006951268,251,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.6378462120855396,-0.11136277019041774,1.1989666881452241,0.07276842100453651,251,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.5753172644087905,-0.13889732535105026,1.202840244098282,0.07410871108098771,251,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.8159137245127468,-0.16679113377106503,1.3006640199761568,0.10711555391858307,189,651,309
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.6454024205337082,-0.13312953888642354,1.204979787522693,0.07484788115312413,155,651,248
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.5340294303346041,-0.13312953888642332,1.1678285450268444,0.06189659201263842,142,651,226
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,0.8088093444391309,-0.08420772156021006,1.2564577978831282,0.0923953293170241,239,651,385
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k20_m6,1.195429283714038,-0.04709737103061873,1.2929280920384247,0.10456195205313712,237,651,379
baseline,conf_ratio_q80_pressure_nonneg_r10_k20_m1,0.9984736536279333,-0.2464024539158126,1.6111113018433254,0.202756271239801,238,651,408
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.939903748717925,-0.07486775378489474,2.1867748633435555,0.3537456077299508,216,651,359
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.3750475358150251,-0.14280521201971463,1.807992872774163,0.25765064641654734,223,651,376
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.245460448620163,-0.13352174335573985,1.7265075173709619,0.23539873155218616,225,651,385
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.145571773007355,-0.1478158378641058,1.6573911628685591,0.21601439752788032,229,651,391
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.240833635855612,-0.08326770871671685,1.40020819953516,0.1391756420430763,238,651,408
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.180002258176044,-0.11721298187074625,1.4766005510030122,0.16284323703918857,238,651,408
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.1336432839206567,-0.1392808357912555,1.5234993670904287,0.17700323377491123,238,651,408
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r10_k20_m1,0.9660390969123143,-0.18512038294000288,1.4509862858246898,0.1549929807770305,171,651,291
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.1184675866715077,-0.1785030017472099,1.4027482873310246,0.13997515422594198,113,651,197
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.6622497624911068,-0.11693063975423224,1.6527162720523294,0.21468553355033726,106,651,171
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.3224230459826303,-0.07436299944314761,1.5398982092686233,0.18189134899046278,223,651,376
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r10_k20_m1,1.70841505254086,-0.04193419644658136,1.579084670280432,0.1934441419656836,216,651,359
baseline,conf_ratio_q70_pressure_nonneg_r20_k10_m6,0.9621651258828101,-0.252602176014165,1.5317399518529478,0.17946357061817086,248,651,407
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.6335838874823834,-0.07587424490280059,1.7583548608943633,0.24417063158030272,217,651,353
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.396202543596888,-0.0940436752992696,1.6521587342620034,0.2145268966113425,223,651,362
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.1644752819304403,-0.11433126522977155,1.5546779160883863,0.1862695754261925,228,651,374
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.0906699568359524,-0.1489190000490891,1.5798383498846686,0.19366460687991127,240,651,391
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.3744356374644684,-0.07969959054528963,1.4236232600235905,0.14651235408352647,248,651,407
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.3427131149840748,-0.11224208530546598,1.544245202112554,0.1831817322573166,248,651,407
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.296955936711659,-0.13341529180038947,1.6049691071446364,0.2009792060701998,248,651,407
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r20_k10_m6,0.7296344598226783,-0.21037253175671944,1.2968802128821688,0.10586769934213769,186,651,308
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r20_k10_m6,0.8851531013627101,-0.15108831812778623,1.3172424352902252,0.11255684878935601,142,651,227
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r20_k10_m6,0.7362611060824088,-0.16968857159129958,1.2665807010637629,0.09579383187832136,132,651,204
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.5804824622636309,-0.0817794081312051,1.617342455875974,0.20455483627870863,223,651,362
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r20_k10_m6,1.8025336985266982,-0.07185418915338015,1.5782750112153663,0.19320723017867625,217,651,353
baseline,conf_ratio_q80_pressure_nonneg_r10_k15_m1,0.9890051410477775,-0.2532184683436861,1.603428482385891,0.20053281752922225,236,651,408
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.8560981747198928,-0.10552276072277023,2.118214409569507,0.3371554653941995,213,651,359
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.3781485690054835,-0.14275365823052633,1.8099914006718416,0.2581886015027586,221,651,376
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.2561631886108666,-0.13102505989525204,1.734352379896709,0.23756863239441772,223,651,385
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.1521911610908142,-0.1472924416396313,1.6625712474709822,0.21748418531977687,227,651,391
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.2223957587714074,-0.08286287472165232,1.3983156064663458,0.1385793557087136,236,651,408
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.1677567796410973,-0.11663787299069928,1.4758689899080126,0.16262019113686432,236,651,408
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.1385210106357386,-0.13859353039272537,1.5294844184623562,0.17879095895318042,236,651,408
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r10_k15_m1,0.9476662013976757,-0.18636615288988734,1.434232501801816,0.14981223726683734,166,651,286
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.0450515189216294,-0.1787921761510325,1.3671929708014159,0.1287019723355587,109,651,192
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.5668401257007454,-0.11639585575315592,1.5955244586523183,0.19823852104844075,102,651,164
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.326688515350249,-0.06888266548793287,1.5481651996302104,0.18434345642668104,221,651,376
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r10_k15_m1,1.692223204053868,-0.0424858747297433,1.575201515794406,0.19230722566076874,213,651,359
