n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end,alpha_rel_score,alpha_absE_robust,selected_from_train
1869,0.0065130251857122845,0.018458927026949824,0.018579938635230067,0.021596019924618303,0.5735687533440342,0.046952634903015475,US,ensemble_mean_raw,12,2021-04-01,2021-04-30,-0.0008877936474904757,0.01579483752138913,
1869,0.001240395390716853,0.019138645252678544,0.019162414222955705,0.02250011891592294,0.5296950240770465,0.06054293265254252,US,ensemble_mean_raw,13,2021-05-03,2021-06-01,0.0022357764994010987,0.014916510216426104,
1869,0.0032202648298368386,0.017183960502734408,0.017239476181566717,0.02045079850358889,0.49973247726056713,0.05394988930107349,US,ensemble_mean_raw,14,2021-06-02,2021-06-30,-0.003597692669015551,0.014670769235817716,
1869,-0.008829770254904279,0.019386785954702647,0.019217103347182275,0.02386356408242136,0.5056179775280899,0.05782111864840001,US,ensemble_mean_raw,15,2021-07-01,2021-07-30,-9.343934149019795e-05,0.015944358933484185,
1869,-0.0007223003849450294,0.01714381513302215,0.017131441086530686,0.01986262048594654,0.545211342964152,0.05539247235751277,US,ensemble_mean_raw,16,2021-08-02,2021-08-30,-0.010113631589032668,0.014878026873338968,
1869,-0.013802272097975354,0.01944817157345824,0.01918339710682631,0.023184789752122018,0.42268592830390583,0.05428093575533964,US,ensemble_mean_raw,17,2021-08-31,2021-09-29,-0.008235076269598407,0.015251579537289218,
1869,0.0005308444062425144,0.01895386758260429,0.018963934481143956,0.021994598628953102,0.588550026752274,0.062133876939031975,US,ensemble_mean_raw,18,2021-09-30,2021-10-28,0.005269583015663937,0.015606989309890195,
1869,-0.007919148912678642,0.022007185316761026,0.021834276430308823,0.027801107132108885,0.46976993044408777,0.049650167671197856,US,ensemble_mean_raw,19,2021-10-29,2021-11-29,-0.004243374517611143,0.018356485891854395,
1869,0.02967619601399929,0.02234131564910058,0.023024598136544228,0.026169704535277564,0.5864098448368111,0.08237976064272358,US,ensemble_mean_raw,20,2021-11-30,2021-12-29,-0.00506121954676475,0.017864059039857237,
1868,-0.012362477265125182,0.025126811915833963,0.024819975532591337,0.030522508689318776,0.4785867237687366,0.09329217874112129,US,ensemble_mean_raw,21,2021-12-30,2022-01-28,-0.014851352700367748,0.022536674044386015,
1868,-0.0029947209240615003,0.028836249421874526,0.028750150743871928,0.03439879456127528,0.45074946466809424,0.07439070874028487,US,ensemble_mean_raw,22,2022-01-31,2022-03-01,0.00036712592832011115,0.021754660175065506,
1869,0.0003230498384594327,0.029524253634735945,0.029533794522285464,0.034993226779624825,0.5350454788657036,0.08634075191167201,US,ensemble_mean_raw,23,2022-03-02,2022-03-30,-0.004677968949863276,0.0235431658802554,
1868,-0.016369718345386586,0.029382732269004917,0.028909492027014493,0.03529399483813904,0.4668094218415418,0.09563053844113711,US,ensemble_mean_raw,24,2022-03-31,2022-04-29,-0.002454308336683253,0.021937865551444703,
1868,-0.010459943292729257,0.03421394193283049,0.03385977065190673,0.04007692386803682,0.5578158458244111,0.10689480067297719,US,ensemble_mean_raw,25,2022-05-02,2022-05-31,-0.0013288124967290038,0.02309675239957869,
1869,-0.008904322257631714,0.03402478804346174,0.03372449427843094,0.040000229328870776,0.4537185660781166,0.08592267063600703,US,ensemble_mean_raw,26,2022-06-01,2022-06-30,-0.006352868530102196,0.022060466557741167,
1869,0.0067631137014803056,0.026244811620563267,0.026423516869544982,0.03155355567578226,0.5173889780631353,0.05647140858600381,US,ensemble_mean_raw,27,2022-07-01,2022-08-01,0.0013238312520917894,0.02066450048878324,
1869,-0.019517127994413075,0.023655950545798988,0.023203092813491824,0.028365729120559992,0.48314606741573035,0.06709062777570651,US,ensemble_mean_raw,28,2022-08-02,2022-08-30,-0.0022962599959397423,0.01553305593552068,
1868,-0.0293429393586484,0.029019829261233098,0.028192576207220554,0.031954519037390126,0.39186295503211993,0.11602564113146943,US,ensemble_mean_raw,29,2022-08-31,2022-09-29,-0.01347393753054571,0.01808268546265026,
1868,0.015293431323978313,0.0324859103813651,0.032990447524935004,0.036316921081743204,0.5781584582441114,0.07215530821784742,US,ensemble_mean_raw,30,2022-09-30,2022-10-28,-0.00609259379457705,0.019654549364349804,
1068,-0.007569962666722052,0.03312589403940365,0.0328770162537694,0.04188201153883711,0.549625468164794,0.05390302684784977,US,ensemble_mean_raw,31,2022-10-31,2022-11-15,-0.025605657462779652,0.024907255102880305,
1869,0.014635369351832073,0.05030491808429361,0.05105208419263363,0.05624236166477205,0.5724986623863029,0.11389643696955665,US,ensemble_mean_train_cal,0,2020-04-01,2020-04-30,0.007594738345812924,0.0332219909876585,
1869,0.015688787424493755,0.033282025786684245,0.0338125029578805,0.039271619822829965,0.5612627073301231,0.10169296937276422,US,ensemble_mean_train_cal,1,2020-05-01,2020-06-01,-0.007877011546600698,0.027939647459425034,
1869,0.011929063831835784,0.03706416147761047,0.03751164022833109,0.04580844584852457,0.5195291599785982,0.09780755664652295,US,ensemble_mean_train_cal,2,2020-06-02,2020-06-30,0.006364478147473207,0.024349380121566358,
1869,0.001015980867558941,0.025095074356067927,0.025120596401393414,0.02986521769780666,0.5580524344569289,0.09411209122772526,US,ensemble_mean_train_cal,3,2020-07-01,2020-07-30,0.012130158897518895,0.021660146716749297,
1868,0.007254537151982876,0.020639404671965164,0.02079022815451026,0.024714856792706994,0.5551391862955032,0.09459688763687954,US,ensemble_mean_train_cal,4,2020-07-31,2020-08-28,-0.006316302520125383,0.019835375528782603,
1869,-0.0024653536778016516,0.028885824192548173,0.028814785555005076,0.03283400704385713,0.4986623863028357,0.13853050201688275,US,ensemble_mean_train_cal,5,2020-08-31,2020-09-29,-0.02193770278703311,0.02049721754156053,
1869,-0.010385418756408527,0.026985644549131396,0.026708268001675608,0.031212532799690967,0.5157838416265382,0.07883680215498824,US,ensemble_mean_train_cal,6,2020-09-30,2020-10-28,0.0065060300106879465,0.018688115564873445,
1867,0.016847155515835266,0.030590717750601477,0.031114915572106844,0.03640503124333919,0.5725763256561328,0.08514439893378128,US,ensemble_mean_train_cal,7,2020-10-29,2020-11-27,0.002001144845593328,0.026744990481529386,
1869,0.006082612189716063,0.018551055621355776,0.018664585053920747,0.021907969936728482,0.5082932049224184,0.12051032326097524,US,ensemble_mean_train_cal,8,2020-11-30,2020-12-29,0.018552383188293886,0.016658462875057012,
1869,-0.013128421932592449,0.027107139845611528,0.026755877397954465,0.031812409361009486,0.4826110219368646,0.08990262352079748,US,ensemble_mean_train_cal,9,2020-12-30,2021-01-29,-0.0189827076493283,0.021832655620528385,
1869,0.01813339133914149,0.02406308992067352,0.024507493898272517,0.028724843519739807,0.5366506153023007,0.08316367226378693,US,ensemble_mean_train_cal,10,2021-02-01,2021-03-02,-0.00496851544696586,0.02063928807619959,
1869,-0.0023506609054919636,0.024555125331971794,0.024497539922595023,0.028038450167514384,0.57035848047084,0.10775820162465487,US,ensemble_mean_train_cal,11,2021-03-03,2021-03-31,-0.006715324003574885,0.021875145018566404,
1869,0.013992970531432891,0.018319950101431462,0.018579938635230067,0.021519776573404672,0.5735687533440342,0.07042895235452322,US,ensemble_mean_train_cal,12,2021-04-01,2021-04-30,-0.0008069663306891073,0.015793561999453233,
1869,0.006829938742733632,0.01903153610765003,0.019162414222955705,0.022336592688225212,0.5296950240770465,0.09081439795004265,US,ensemble_mean_train_cal,13,2021-05-03,2021-06-01,0.0013939615734258615,0.014929095294792206,
1869,0.009425934635180933,0.01707697800593451,0.017239476181566717,0.020317891868762674,0.49973247726056713,0.08092483395161025,US,ensemble_mean_train_cal,14,2021-06-02,2021-06-30,-0.0006649947395376277,0.014627898536855356,
1869,-0.012466301952879677,0.019456669560167943,0.019217103347182275,0.024035379965789624,0.5056179775280899,0.08673168192878523,US,ensemble_mean_train_cal,15,2021-07-01,2021-07-30,-0.015282889726688342,0.01618652235483751,
1869,-0.008587373144747223,0.017278555163647978,0.017131441086530686,0.02000005233567208,0.545211342964152,0.08308871088774859,US,ensemble_mean_train_cal,16,2021-08-02,2021-08-30,-0.013032567603194378,0.014921020064502955,
1869,-0.022435416873810343,0.019613784617973806,0.01918339710682631,0.02314793224678624,0.42268592830390583,0.08142140211681884,US,ensemble_mean_train_cal,17,2021-08-31,2021-09-29,-0.01542744094157511,0.015360378491459414,
1869,0.011529671748026993,0.018745286541525276,0.018963934481143956,0.021714741433970633,0.588550026752274,0.09320081808236086,US,ensemble_mean_train_cal,18,2021-09-30,2021-10-28,0.0024951356061725383,0.01565051946672611,
1869,-0.01363156147667599,0.022131911711767316,0.021834276430308823,0.027847013436257843,0.46976993044408777,0.07447524898130357,US,ensemble_mean_train_cal,19,2021-10-29,2021-11-29,-0.007869200329246873,0.01842276207753457,
1869,0.038302820644082636,0.022142691083718094,0.023024598136544228,0.0258951268857345,0.5864098448368111,0.12356964096408539,US,ensemble_mean_train_cal,20,2021-11-30,2021-12-29,-0.012014219958873085,0.017987642367370427,
1868,-0.019654404322605012,0.025307797366986053,0.024819975532591337,0.030808628781232982,0.4785867237687366,0.13993826311032365,US,ensemble_mean_train_cal,21,2021-12-30,2022-01-28,-0.014680167863149407,0.022532872564624995,
1868,-0.010747029886969406,0.029059129473171196,0.028750150743871928,0.03468719997326843,0.45074946466809424,0.11158606209132953,US,ensemble_mean_train_cal,22,2022-01-31,2022-03-01,-0.008273847033477999,0.0219427106436342,
1869,-0.0021048836014641026,0.029595959722064434,0.029533794522285464,0.035030630929395554,0.5350454788657036,0.12951113119001012,US,ensemble_mean_train_cal,23,2022-03-02,2022-03-30,-0.003076568913598532,0.02350563940126449,
1868,-0.03318762845434331,0.029868929507210852,0.028909492027014493,0.03588830837979913,0.4668094218415418,0.14344580326701356,US,ensemble_mean_train_cal,24,2022-03-31,2022-04-29,-0.00947766756935886,0.022091565834125505,
1868,-0.015581962440688768,0.03438737232645507,0.03385977065190673,0.04019824324059299,0.5578158458244111,0.1603422027765794,US,ensemble_mean_train_cal,25,2022-05-02,2022-05-31,-0.005784308140307726,0.023199523315997794,
1869,-0.009148555427296312,0.034033024683594704,0.03372449427843094,0.03990252688527107,0.4537185660781166,0.12888400242362988,US,ensemble_mean_train_cal,26,2022-06-01,2022-06-30,-0.001550222256931466,0.021955186768900604,
1869,0.008158854250963188,0.026207931246608498,0.026423516869544982,0.03131785702425987,0.5173889780631353,0.08470710924061986,US,ensemble_mean_train_cal,27,2022-07-01,2022-08-01,-0.00037334561900514984,0.0206996182911098,
1869,-0.023698583757959746,0.023752973251976076,0.023203092813491824,0.028205075673758986,0.48314606741573035,0.10063594417831818,US,ensemble_mean_train_cal,28,2022-08-02,2022-08-30,-0.007500659664325227,0.015613710961770267,
1868,-0.059872943844634596,0.029880548739311053,0.028192576207220554,0.032760312604659704,0.39186295503211993,0.17403846022316521,US,ensemble_mean_train_cal,29,2022-08-31,2022-09-29,-0.017629124745443647,0.018156823475146668,
1868,0.021151044475514524,0.03229266510206798,0.032990447524935004,0.03597562929571722,0.5781584582441114,0.10823295887104838,US,ensemble_mean_train_cal,30,2022-09-30,2022-10-28,-0.01109457709222128,0.019752265745773913,
1068,0.006090954129520543,0.03267676385585219,0.0328770162537694,0.041279894812032585,0.549625468164794,0.08085454027177466,US,ensemble_mean_train_cal,31,2022-10-31,2022-11-15,-0.027738821023183702,0.024959059857064866,
1869,0.006400363233812434,0.0507253323099576,0.05105208419263363,0.05651321103796363,0.5607276618512573,0.07727426297030338,US,ensemble_median_raw,0,2020-04-01,2020-04-30,0.005951924333335357,0.03327698621433229,
1869,0.02484514462788967,0.03297242643166101,0.0338125029578805,0.03904545684345067,0.5655430711610487,0.06042105744381187,US,ensemble_median_raw,1,2020-05-01,2020-06-01,-0.0030285195264017073,0.02780524102272466,
1869,0.016273376515167026,0.03690119918319397,0.03751164022833109,0.045725943660363554,0.5232744783306581,0.049337263745345694,US,ensemble_median_raw,2,2020-06-02,2020-06-30,0.003805008838300039,0.02441210079705343,
1869,0.007059994071393905,0.024943245139729696,0.025120596401393414,0.029566898071789183,0.5537720706260032,0.06237833325771354,US,ensemble_median_raw,3,2020-07-01,2020-07-30,0.007098038258155248,0.021770481567364188,
1868,0.006422848511745238,0.02065669566854922,0.02079022815451026,0.024957758358141287,0.5487152034261242,0.05701998582201279,US,ensemble_median_raw,4,2020-07-31,2020-08-28,-0.011924984666816352,0.019945927565277084,
1869,0.004075111600198245,0.02869736208813265,0.028814785555005076,0.03273602209519595,0.5013376136971642,0.0867077249059834,US,ensemble_median_raw,5,2020-08-31,2020-09-29,-0.0125721233510534,0.020309370162431152,
1869,-0.00272460574918032,0.026781037502223624,0.026708268001675608,0.03109874144429341,0.5013376136971642,0.050052302366785636,US,ensemble_median_raw,6,2020-09-30,2020-10-28,0.004269241759483733,0.018730190664064138,
1867,0.015312065487003923,0.030638481947244146,0.031114915572106844,0.03654473572969437,0.5677557579003749,0.05687145666757493,US,ensemble_median_raw,7,2020-10-29,2020-11-27,-0.0063496357145507165,0.02696877986309119,
1869,-3.514648280855681e-05,0.018665241048438475,0.018664585053920747,0.02215552201960236,0.5093632958801498,0.06352447272828642,US,ensemble_median_raw,8,2020-11-30,2020-12-29,0.013119879713507587,0.016750670707551762,
1869,-0.005947895808390724,0.026915018568979578,0.026755877397954465,0.031558491883333775,0.49812734082397003,0.053646644845708316,US,ensemble_median_raw,9,2020-12-30,2021-01-29,-0.00769432987659413,0.02159079159027897,
1869,0.014316866247095161,0.024156623386079448,0.024507493898272517,0.02923248506849632,0.5398608881754949,0.05127971485245202,US,ensemble_median_raw,10,2021-02-01,2021-03-02,-0.005376832274619936,0.02064767378033139,
1869,0.003937717073174918,0.024401075541391037,0.024497539922595023,0.027757554256822914,0.5666131621187801,0.06287561699843862,US,ensemble_median_raw,11,2021-03-03,2021-03-31,-0.0059140467946896536,0.021857733884826303,
1869,0.002460412431800063,0.018534224323229865,0.018579938635230067,0.021788353833835573,0.5751738897806313,0.04594337688764604,US,ensemble_median_raw,12,2021-04-01,2021-04-30,0.00015348865236419762,0.01577840522513725,
1869,0.004408619218688181,0.019077934435335918,0.019162414222955705,0.022407014842610807,0.5264847512038523,0.05795645386242086,US,ensemble_median_raw,13,2021-05-03,2021-06-01,0.0036847587631044787,0.01489484802586958,
1869,0.0031434071114128104,0.01718528548954055,0.017239476181566717,0.02044105676468462,0.5061530230069556,0.05243707843124965,US,ensemble_median_raw,14,2021-06-02,2021-06-30,-0.00461549927604521,0.014685647713486105,
1869,-0.007306358380585465,0.019357510391273536,0.019217103347182275,0.02387656204518862,0.50187265917603,0.05968544126055581,US,ensemble_median_raw,15,2021-07-01,2021-07-30,-0.001293583594568215,0.015963492676382883,
1869,0.002449438414130811,0.01708947867664392,0.017131441086530686,0.019785944266186562,0.5371856607811664,0.05389503732305777,US,ensemble_median_raw,16,2021-08-02,2021-08-30,-0.011657440277194064,0.014900765728089028,
1869,-0.010622776906623166,0.019387178054603285,0.01918339710682631,0.023121146348421464,0.42589620117710003,0.05197539100494473,US,ensemble_median_raw,17,2021-08-31,2021-09-29,-0.011270432475772862,0.015297495393315331,
1869,0.0031737741613335757,0.01890374723589048,0.018963934481143956,0.021946626552380628,0.5751738897806313,0.05965459355579774,US,ensemble_median_raw,18,2021-09-30,2021-10-28,0.003424256790013569,0.015635941864456986,
1869,-0.010668529400556404,0.02206721605034545,0.021834276430308823,0.027950720570515845,0.4681647940074906,0.04822657745807533,US,ensemble_median_raw,19,2021-10-29,2021-11-29,-0.007997348010780003,0.018425104478956202,
1869,0.024049936810531136,0.022470858006272465,0.023024598136544228,0.026370137871708724,0.5917602996254682,0.07779150587264942,US,ensemble_median_raw,20,2021-11-30,2021-12-29,0.0016796849926864477,0.017744245525682347,
1868,-0.013254239091765152,0.02514894542255206,0.024819975532591337,0.0306870309257647,0.47055674518201285,0.08449514578322283,US,ensemble_median_raw,21,2021-12-30,2022-01-28,-0.005635056329802435,0.022332008930970912,
1868,-0.0005270946597826232,0.02876530479479697,0.028750150743871928,0.03437619913602247,0.4603854389721627,0.07117954925309969,US,ensemble_median_raw,22,2022-01-31,2022-03-01,0.0026949829089950583,0.021703999838791784,
1869,-0.0032273142256169507,0.029629109357483686,0.029533794522285464,0.035015284875407816,0.5227394328517924,0.08383546041511479,US,ensemble_median_raw,23,2022-03-02,2022-03-30,-0.000158194577058568,0.02343725154642016,
