n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,Date
93,-0.03127814959221964,0.056243163114413616,0.054537336155772206,0.02256776485592127,0.0673507965169847,0.3978494623655914,0.05146232385826248,ensemble_mean_raw_train_cal,2021-11-02
93,-0.013011915154194531,0.037064794460457046,0.036588705331087115,0.01031260093805031,0.05350438704481347,0.5913978494623656,0.16467576866886557,ensemble_mean_raw_train_cal,2021-11-03
93,0.044770139021437005,0.03131583126960322,0.03278355561196804,0.010847998899407685,0.040935664740391065,0.5483870967741935,0.09574255032207635,ensemble_mean_raw_train_cal,2021-11-04
92,-0.06948479057037571,0.03873753508087249,0.036220744252204895,0.011596914497204125,0.05428124116733674,0.5434782608695652,0.11280404863559862,ensemble_mean_raw_train_cal,2021-11-05
90,0.012556886314149862,0.03119441117269163,0.031591096986085185,0.011126300740215811,0.04013622086495164,0.4222222222222222,0.08711750020483865,ensemble_mean_raw_train_cal,2021-11-08
92,-0.010531830407551235,0.02968173802873935,0.02937239296734334,0.010805864101712359,0.03775174785405398,0.3804347826086957,0.10806084089568127,ensemble_mean_raw_train_cal,2021-11-09
93,0.0374768123906718,0.03595799820031971,0.037358059175312514,0.013642167788930237,0.04463166082277894,0.4946236559139785,0.08091951847247046,ensemble_mean_raw_train_cal,2021-11-10
93,-0.023364996086352452,0.03797795518767088,0.037110860086977476,0.011422654613852501,0.05311060114763676,0.4731182795698925,0.09343755928740242,ensemble_mean_raw_train_cal,2021-11-11
91,0.030937590042131702,0.032453220803290606,0.03348929900676012,0.010318022221326828,0.044270397163927555,0.5274725274725275,0.10357532052306126,ensemble_mean_raw_train_cal,2021-11-12
92,0.038120655215500454,0.029624516010517264,0.03079857798293233,0.011837946367450058,0.03557313928613441,0.6413043478260869,0.13598827915203843,ensemble_mean_raw_train_cal,2021-11-15
93,0.07494138987800669,0.025151904579252,0.027189525403082362,0.00782793085090816,0.03464794745668768,0.5053763440860215,0.1298360987420677,ensemble_mean_raw_train_cal,2021-11-16
93,-0.0070796185249915045,0.05453431748319417,0.05415094941854476,0.022258542012423277,0.06455155094154179,0.5268817204301075,0.06810111394841398,ensemble_mean_raw_train_cal,2021-11-17
93,-0.04421468048129107,0.056762208871077746,0.054358753934502596,0.027141295082401484,0.059241827577352524,0.45161290322580644,0.09804798573225541,ensemble_mean_raw_train_cal,2021-11-18
93,0.054956502648964234,0.06215031221508979,0.06576449908316136,0.03104417584836483,0.06221227273344993,0.5698924731182796,0.16429813784860015,ensemble_mean_raw_train_cal,2021-11-19
93,0.1421623538024357,0.04470770423067733,0.05211674310266971,0.018228868197184056,0.05295767206698655,0.6559139784946236,0.2868081209625032,ensemble_mean_raw_train_cal,2021-11-22
93,-0.029955179955659883,0.0451292632438708,0.04381672535091638,0.015532020479440689,0.05919448552886023,0.5376344086021505,0.1551780507820774,ensemble_mean_raw_train_cal,2021-11-23
93,-0.03046365112889715,0.033125892328098414,0.03214658983051777,0.013015404343605042,0.04022097596898675,0.4946236559139785,0.19481038102762654,ensemble_mean_raw_train_cal,2021-11-24
93,-0.04400360668216363,0.03581737345084547,0.034307710453867914,0.01780889928340912,0.03601694833487271,0.40860215053763443,0.19700227176446677,ensemble_mean_raw_train_cal,2021-11-25
93,0.042440814129204085,0.031796273338841274,0.033205543644726276,0.013956419192254543,0.03567970829317346,0.6344086021505376,0.2558651405394975,ensemble_mean_raw_train_cal,2021-11-26
93,-0.017070978766271283,0.04129149205982685,0.04059843700379133,0.015045630745589733,0.05249172262847423,0.5161290322580645,0.09737327502528816,ensemble_mean_raw_train_cal,2021-11-29
92,0.07837500460841373,0.02413604068860878,0.026188569981604824,0.008365442816284485,0.03154119574464859,0.6521739130434783,0.2055404295277255,ensemble_mean_raw_train_cal,2021-11-30
93,0.07728717102022575,0.022679959912784396,0.024579651653766632,0.008747469168156385,0.02786498148925602,0.5591397849462365,0.15906355786592943,ensemble_mean_raw_train_cal,2021-12-01
93,0.036751698491995666,0.05855733272037469,0.06079152449965477,0.02717366933939047,0.06276732676196843,0.6774193548387096,0.06843139827648428,ensemble_mean_raw_train_cal,2021-12-02
93,0.2255392540816713,0.04770827847532928,0.061601932346820834,0.01923167589120567,0.05695320516824722,0.7956989247311828,0.24370320369105955,ensemble_mean_raw_train_cal,2021-12-03
93,0.21271651910577472,0.03811180461198091,0.04840925224125385,0.01527475193142891,0.045674105361103993,0.8279569892473119,0.5022792074792498,ensemble_mean_raw_train_cal,2021-12-06
93,0.03507924737741153,0.026159998704679308,0.027111033350229255,0.0094262701459229,0.03346745711751282,0.45161290322580644,0.21363698870978365,ensemble_mean_raw_train_cal,2021-12-07
92,0.3325428743646197,0.02432971992529929,0.03645135993137959,0.008896623039618134,0.030866193771362314,0.8369565217391305,0.39154306447654813,ensemble_mean_raw_train_cal,2021-12-08
92,-0.01719731498463073,0.02879772162996233,0.028310851007699967,0.011464743409305811,0.03466595644131304,0.4673913043478261,0.33847722681165193,ensemble_mean_raw_train_cal,2021-12-09
93,0.13840020912216866,0.02807729821652174,0.0325874013826251,0.009667662205174565,0.036819272022694347,0.7526881720430108,0.26609021019371176,ensemble_mean_raw_train_cal,2021-12-10
92,-0.03875848118148473,0.028614395821932703,0.02754672653973103,0.010755102790426463,0.03571858606301248,0.4891304347826087,0.14613491313915153,ensemble_mean_raw_train_cal,2021-12-13
92,0.04360184048879456,0.02367916763178073,0.024758692178875212,0.009275916643673554,0.02880650197621435,0.4673913043478261,0.18014933427203472,ensemble_mean_raw_train_cal,2021-12-14
93,-0.020206789675601522,0.033046233560889954,0.03239170126616955,0.010742380749434233,0.04460770562291145,0.5483870967741935,0.11427327565139522,ensemble_mean_raw_train_cal,2021-12-15
93,0.134796028886776,0.02608945001848042,0.03015410341322422,0.009148608660325408,0.03388168271631002,0.5913978494623656,0.12474725087675924,ensemble_mean_raw_train_cal,2021-12-16
93,0.017855780481170203,0.03717492847936228,0.037850783765316004,0.017078864853829145,0.040192127251066266,0.5161290322580645,0.11158713572685636,ensemble_mean_raw_train_cal,2021-12-17
93,-0.02531293468600171,0.029752800927963105,0.02901826351881027,0.011301874415948987,0.036901853024028236,0.5698924731182796,0.13630007020837626,ensemble_mean_raw_train_cal,2021-12-20
93,0.005722260964658443,0.03545235072379,0.03565638586878776,0.016737177735194564,0.037430345977190874,0.45161290322580644,0.13346301349439627,ensemble_mean_raw_train_cal,2021-12-21
93,-0.003482486183241207,0.053947721573058514,0.05376050136983394,0.02372630831087008,0.060442826524376866,0.45161290322580644,0.07417264719498587,ensemble_mean_raw_train_cal,2021-12-22
93,-0.0623471173370449,0.03893931851489469,0.036654044501483435,0.014030642807483673,0.049817351414822034,0.3763440860215054,0.17539826790190446,ensemble_mean_raw_train_cal,2021-12-23
93,-0.02675531802694886,0.030690926942043006,0.0298911789432168,0.010167455882765353,0.04104694211855531,0.3870967741935484,0.19204321416915576,ensemble_mean_raw_train_cal,2021-12-24
93,-0.021324780974650404,0.02343213054118678,0.022942878678441046,0.008245873439591378,0.030372514203190797,0.3763440860215054,0.1376717280331984,ensemble_mean_raw_train_cal,2021-12-27
92,0.02152574793750983,0.030982800642959784,0.031664400547742846,0.012952059041708708,0.03606148320250215,0.45652173913043476,0.12376777386236144,ensemble_mean_raw_train_cal,2021-12-28
93,-0.0073886148078743386,0.030515204649418582,0.03029139321297406,0.009462855756282806,0.04210469778627155,0.5376344086021505,0.1177502627777889,ensemble_mean_raw_train_cal,2021-12-29
92,-0.02978869496473502,0.028215069742873317,0.027398892492055894,0.010175439645536244,0.03607926019467415,0.32608695652173914,0.11409991972194104,ensemble_mean_raw_train_cal,2021-12-30
92,0.011535146876965885,0.043865381767682274,0.0443772802129388,0.015205096911813598,0.05732056971173736,0.5978260869565217,0.09039104449422246,ensemble_mean_raw_train_cal,2021-12-31
92,0.03779840441137017,0.027331160404719414,0.028404817171394828,0.012687560054473579,0.02928720070049167,0.43478260869565216,0.159733431365776,ensemble_mean_raw_train_cal,2022-01-04
92,-0.04504248826287216,0.035012541587639154,0.03350346228107811,0.013835755875334144,0.04235357142461002,0.40217391304347827,0.12822462043728575,ensemble_mean_raw_train_cal,2022-01-05
91,-0.04738053562846556,0.03274883679114282,0.0312673719599843,0.013069145614281297,0.03935938235372305,0.45054945054945056,0.14401193511310773,ensemble_mean_raw_train_cal,2022-01-06
91,0.0038087125280625855,0.04903690816718154,0.04922438971698284,0.020260842517018318,0.05755213130032644,0.4945054945054945,0.08176407402330728,ensemble_mean_raw_train_cal,2022-01-07
91,0.002423567737334431,0.04082023538649082,0.040919406339526176,0.016090715304017067,0.04945904016494751,0.5274725274725275,0.1185674632797781,ensemble_mean_raw_train_cal,2022-01-10
89,0.032105735460351004,0.05280718833673746,0.05455884002149106,0.02344439784064889,0.05872558099217714,0.48314606741573035,0.22426595685407416,ensemble_mean_raw_train_cal,2022-01-11
89,0.036317358276102385,0.04332606692332776,0.04495885372161866,0.017632629838772118,0.05138687416911128,0.550561797752809,0.14341298118085896,ensemble_mean_raw_train_cal,2022-01-12
91,0.03881622089405745,0.030340562982019037,0.031565829180181026,0.010375124809797853,0.03993087634444237,0.5164835164835165,0.28225935705900657,ensemble_mean_raw_train_cal,2022-01-13
91,0.1496734459506901,0.06943273637443781,0.08165420219302177,0.03738661902025342,0.06409223470836878,0.8571428571428571,0.20257558316316399,ensemble_mean_raw_train_cal,2022-01-14
91,0.011197540944765882,0.05367688095429912,0.05428473651409149,0.018232024274766445,0.07088971335906535,0.5494505494505495,0.1552607413577316,ensemble_mean_raw_train_cal,2022-01-17
90,0.241680792250057,0.03581706571276301,0.04723217524588108,0.01351838861592114,0.044597354193683734,0.7,0.6886739276756587,ensemble_mean_raw_train_cal,2022-01-18
90,0.09259812586446114,0.04613246041117236,0.05084016434848309,0.01803895569173619,0.056187009438872344,0.5222222222222223,0.17743648764125386,ensemble_mean_raw_train_cal,2022-01-19
92,0.04937849356817292,0.02889946488139685,0.030400600749999285,0.014510756052914076,0.028777417656965554,0.5108695652173914,0.23803583742004175,ensemble_mean_raw_train_cal,2022-01-20
92,0.004789376890094288,0.07663529686979018,0.07700409851968289,0.04242331499699503,0.0684239637455903,0.5869565217391305,0.10873286236799495,ensemble_mean_raw_train_cal,2022-01-21
93,-0.03159281297770122,0.06012238212861121,0.0582811176776886,0.02864936483092606,0.06294603459537029,0.3763440860215054,0.19718689749243898,ensemble_mean_raw_train_cal,2022-01-24
92,0.0063837871331341445,0.03545113556610887,0.03567890208214522,0.014225089209503494,0.04245209271321075,0.43478260869565216,0.15929147750886177,ensemble_mean_raw_train_cal,2022-01-25
93,-0.12340526644259975,0.035001605376601214,0.031156704016029834,0.013337220996618271,0.04332876875996589,0.3978494623655914,0.4096750817509544,ensemble_mean_raw_train_cal,2022-01-26
93,-0.0564025626118696,0.039760165009647595,0.03763732351362705,0.014213685877621174,0.05109295826405284,0.44086021505376344,0.15518080973194673,ensemble_mean_raw_train_cal,2022-01-27
93,-0.0473743434952949,0.05508340494707226,0.05259189829230308,0.02471179887652397,0.060743212141096584,0.43010752688172044,0.12372468523532316,ensemble_mean_raw_train_cal,2022-01-28
93,0.03162697538504178,0.03530719459522515,0.03646032437682152,0.013357886229641736,0.04389861673116683,0.5913978494623656,0.1547481728410957,ensemble_mean_raw_train_cal,2022-02-07
93,-0.0006289728450263876,0.031614253675797954,0.03159438166767359,0.011525280773639679,0.040177945804316544,0.5913978494623656,0.12945308425527036,ensemble_mean_raw_train_cal,2022-02-08
93,-0.01142995112446532,0.023595050792209804,0.02332840822637081,0.01043022214435041,0.026329657295718786,0.41935483870967744,0.19464524666605437,ensemble_mean_raw_train_cal,2022-02-09
92,-0.10538192915216471,0.025071803014725447,0.02268157489597798,0.010621128370985389,0.028901349287480116,0.45652173913043476,0.21768387474104003,ensemble_mean_raw_train_cal,2022-02-10
92,0.06383312613093883,0.049181307596154515,0.052534765936434275,0.017429138883017004,0.06350433742627502,0.5652173913043478,0.09805879000445825,ensemble_mean_raw_train_cal,2022-02-11
93,-0.06895630333099612,0.028908479656092823,0.027043649554252622,0.011205162270925939,0.03540663477033377,0.45161290322580644,0.24603516988327223,ensemble_mean_raw_train_cal,2022-02-14
92,-0.028174139448224444,0.031116156696225528,0.030263508390635258,0.010232001819531433,0.04176830975338819,0.4673913043478261,0.12646870819434805,ensemble_mean_raw_train_cal,2022-02-15
92,-0.02291228483571306,0.019730972073739396,0.01928901663050056,0.009072899934835732,0.021316144277807324,0.5978260869565217,0.22574966913514882,ensemble_mean_raw_train_cal,2022-02-16
92,0.0038551302479636895,0.028528517595259473,0.028638924378901722,0.011493913043523207,0.03406920910347253,0.41304347826086957,0.11739894196781284,ensemble_mean_raw_train_cal,2022-02-17
92,0.045333019395566554,0.026255306386156013,0.02750205770134927,0.00928250898141414,0.033945594809483746,0.44565217391304346,0.16967115091984933,ensemble_mean_raw_train_cal,2022-02-18
92,0.023353619183277496,0.029465404909569774,0.030169983208179475,0.012663554807659239,0.03360370020382107,0.6086956521739131,0.15866953511938647,ensemble_mean_raw_train_cal,2022-02-21
92,-0.11039484895509388,0.029170450693345635,0.026270340429618955,0.007706567062996328,0.042927767260698614,0.358695652173913,0.11810054429120216,ensemble_mean_raw_train_cal,2022-02-22
93,-0.031796059549134004,0.042369046993553636,0.041063392907381056,0.01960719417547807,0.04552370563615113,0.3655913978494624,0.126696998196868,ensemble_mean_raw_train_cal,2022-02-23
92,0.049250469649180784,0.021636546909576282,0.022757357452064756,0.008264214033260942,0.026744665752630684,0.4782608695652174,0.22394849699179492,ensemble_mean_raw_train_cal,2022-02-24
92,0.04931274466111657,0.026135177073592787,0.027490825112909085,0.01066321018151939,0.0309439337841468,0.5869565217391305,0.15649606081731904,ensemble_mean_raw_train_cal,2022-02-25
93,-0.12698835716533874,0.025335321301827203,0.022480552829802034,0.008463611040497199,0.03374342052266001,0.40860215053763443,0.16962123616763541,ensemble_mean_raw_train_cal,2022-02-28
93,-0.05591354621999267,0.039614423317834734,0.03751672990620136,0.01846610731445253,0.04229663200676441,0.3763440860215054,0.11388607024404664,ensemble_mean_raw_train_cal,2022-03-01
93,-0.0031888670049649015,0.03422392355278134,0.034115134924650195,0.01327302004210651,0.041901807021349664,0.5806451612903226,0.13168448890222048,ensemble_mean_raw_train_cal,2022-03-02
92,0.013982151015016764,0.022496350848814475,0.022815358638763432,0.008495160436723381,0.028002380824182188,0.5,0.18556244243566256,ensemble_mean_raw_train_cal,2022-03-03
93,0.04097412824501845,0.038604836992453775,0.04025421850383282,0.016069041681475937,0.04507159062195568,0.41935483870967744,0.10332052617517075,ensemble_mean_raw_train_cal,2022-03-04
92,-0.031400492608800956,0.04523062555235813,0.043853600881993776,0.018479331425623968,0.05350258825346831,0.5760869565217391,0.09413153269102627,ensemble_mean_raw_train_cal,2022-03-07
93,0.003707139751675581,0.0345682569546625,0.03469688314944505,0.013021581806242466,0.04309335029684007,0.5268817204301075,0.22696828703092636,ensemble_mean_raw_train_cal,2022-03-08
93,0.04175490330283116,0.02692520108539611,0.028098449110984802,0.009402062161825597,0.035046277847141025,0.5053763440860215,0.19371422712170316,ensemble_mean_raw_train_cal,2022-03-09
92,0.03326646552594448,0.03578397615128779,0.0370153458788991,0.014853310600301484,0.04186133110197261,0.6739130434782609,0.09459169178150759,ensemble_mean_raw_train_cal,2022-03-10
92,0.15361356367611378,0.039783685607835656,0.04700416252017023,0.01596652832813561,0.04763431455940009,0.7391304347826086,0.2191873552494634,ensemble_mean_raw_train_cal,2022-03-11
